t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
1.561,0.1769920583366304,-0.1365942912954677,-10.195278855743869,4.7266167683503415,1.3848854281074547,31.56974707587433,5.2758550073955295,3.9693947884924756,-30.87044556525422
1.562,0.1768503832301703,-0.14673891936063982,-10.09317042023224,4.72801739737777,1.416330981476045,31.319720764308155,5.279808960146902,3.938503966860596,-30.9110929327269
1.563,0.17669861534970133,-0.1567790181713284,-9.986224222382992,4.729449345320963,1.4475215922760942,31.059871157397293,5.2837320018798675,3.9075728258322346,-30.951073430242086
1.564,0.17653686162333498,-0.16670976706014695,-9.874472512653105,4.73091235235904,1.4784474724627386,30.790263575211036,5.287624092628853,3.876602074022887,-30.990298979695766
1.565,0.1763652338299121,-0.1765263751974008,-9.757949827427725,4.732406148838564,1.5090988935374068,30.51096553001877,5.291485193120334,3.845592511724234,-31.02867458745872
1.566,0.17618384850490046,-0.18622408871775553,-9.636693063902449,4.733930455439517,1.5394661974959658,30.222047015031336,5.295315264980227,3.8145450395865677,-31.066098758061717
1.567,0.17599282688213652,-0.19579819432887174,-9.510741567186868,4.7354849832855415,1.5695398016088613,29.92358080605781,5.299114270848763,3.7834606653413325,-31.102463892977624
1.568,0.17579229489379436,-0.20524401931295533,-9.380137238443702,4.737069433944001,1.5993101984233107,29.61564278387353,5.302882174380563,3.752340503803592,-31.137656666563604
1.569,0.17558238311752652,-0.21455693407572896,-9.244924620765639,4.738683499524237,1.6287679583301864,29.29831223136975,5.306618940387783,3.721185784277863,-31.171558431859673
1.57,0.17536322680470146,-0.22373235112905093,-9.105151017468316,4.740326862628363,1.657903725187377,28.97167218810645,5.31032453491834,3.6899978585971582,-31.204045617948253
1.571,0.17513496575459878,-0.23276573272295772,-8.960866541769096,4.741999196568559,1.6867082295758964,28.635809677719376,5.313998925481155,3.6587782053288675,-31.234990166585177
1.572,0.17489774422111623,-0.24165259573344575,-8.812124176881401,4.743700165534304,1.7151722964868756,28.290815951898583,5.317642081215815,3.6275284350023673,-31.264259962023374
1.573,0.17465171091276996,-0.2503885116624555,-8.65897987115854,4.7454294245923725,1.74328684532151,27.93678678304032,5.321253972892573,3.5962502901090763,-31.291719233587173
1.574,0.17439701894592194,-0.2589691087240368,-8.50149261080934,4.747186619767879,1.771042893014271,27.57382272102719,5.324834573023203,3.5649456477896537,-31.317228976196873
1.575,0.17413382582800277,-0.2673900733204869,-8.339724503863359,4.748971388061353,1.7984315541812634,27.20202938224659,5.328383856082741,3.533616528797466,-31.34064738566705
1.576,0.17386229339120313,-0.275647153959781,-8.173740836038098,4.75078335756107,1.8254440487422492,26.821517668481704,5.3319017986087465,3.5022650967828226,-31.361830291961194
1.577,0.1735825875919127,-0.2837361701557087,-8.003610065101165,4.752622147798456,1.8520717177712922,26.432403880680347,5.335388379505699,3.470893661241578,-31.38063162300041
1.578,0.17329487850634093,-0.2916530126192039,-7.829403893799952,4.754487369755814,1.878306023819812,26.03480996412749,5.338843580052702,3.4395046776376295,-31.396903827036542
1.579,0.17299934031490172,-0.2993936438483056,-7.6511973333238945,4.756378625893516,1.9041385519849539,25.62886373448218,5.342267383930849,3.4081007474821634,-31.410498297888306
1.58,0.17269615118569404,-0.3069541031262675,-7.469068719827781,4.758295510338902,1.9295610180405363,25.21469902661075,5.345659777558977,3.376684622248895,-31.42126583034084
1.581,0.17238549335909056,-0.31433050467784807,-7.283099811938978,4.760237608720548,1.9545652643924136,24.792455985663707,5.349020750091598,3.3452592058064896,-31.4290570477477
1.582,0.17206755281575326,-0.32151904997081115,-7.093375699525881,4.762204498766268,1.9791432842010825,24.362281000055162,5.352350293785775,3.3138275497701764,-31.43372287216086
