t,X2,X2_dot,X2_ddot,theta3,theta3_dot,theta3_ddot,theta4,theta4_dot,theta4_ddot
0.111,0.18598348380533625,0.4743947848522554,-1.8203314013670884,5.144737680820428,-1.2424761395385615,2.7697151711041914,5.704252880225296,-1.2938582387531252,-21.035826808496154
0.114,0.1873978117004145,0.4682700731214746,-2.2627598291835014,5.141024228622434,-1.2326570260106215,3.7764255268619666,5.700275829959915,-1.3577767888577166,-21.574195425770323
0.117,0.18879177634342778,0.4608192602122955,-2.7041354330911993,5.137344761841336,-1.219818690033425,4.781993539724263,5.6961046239275195,-1.4232884751760535,-22.09762506167654
0.12,0.19016140687365488,0.45204799356034403,-3.1427787293691622,5.13370832716162,-1.2039696184848179,5.783008012849342,5.6917345532235455,-1.4903459612085237,-22.604464733334105
0.123,0.19150275455382576,0.4419670634907276,-3.576943628664118,5.130123936066838,-1.185128733740632,6.77592491332411,5.687161054583325,-1.558897095516109,-23.093140835022464
0.126,0.19281191507208173,0.4305926071713729,-4.004828477943825,5.126600518213326,-1.1633258144509397,7.757086528440758,5.682379732936916,-1.6288851509454196,-23.562164822064894
0.129,0.19408503854988066,0.41794622149869487,-4.424583974624348,5.123146901723096,-1.1386017286388663,8.722732959873966,5.677386368213377,-1.7002490320355608,-24.01013295180685
0.132,0.1953183473007131,0.40405511672858924,-4.834324256088834,5.119771777489744,-1.1110087710932883,9.669020023452328,5.672176927847692,-1.7729235698505812,-24.435727199197817
0.135,0.19650815693660237,0.3889521986519584,-5.232140027305,5.116483655136341,-1.0806108705560138,10.59204083099339,5.666747584505514,-1.846839786791489,-24.83771506085702
0.138,0.1976508873071986,0.3726761229400702,-5.61610884081508,5.113290841530272,-1.0474837449790892,11.487840511691273,5.661094720120688,-1.921925100009495,-25.214942331559044
0.14100000000000001,0.19874308445156105,0.35527131467458617,-5.984309713994932,5.110201395306011,-1.0117150281678098,12.352439884637672,5.655214940309892,-1.9981035950553678,-25.566328274717872
0.14400000000000002,0.19978143646676252,0.336787938734067,-6.334836263720248,5.107223093733671,-0.9734042883098954,13.18185531646722,5.649105084280157,-2.075296211283791,-25.890855793997254
0.147,0.20076278916318113,0.3172818512847066,-6.665810098036985,5.104363400521388,-0.9326630493737866,13.97211874766963,5.642762230859722,-2.1534209048102024,-26.187559376358628
0.15,0.20168416602962808,0.29681446718131516,-6.975396204903845,5.101629423130855,-0.889614657409201,14.719301725609245,5.6361837114301565,-2.232392816542863,-26.455513080595225
